"subj"	"ID"	"targ"	"scor"	"pval"	"eval"
"epm_sol_S0_Leaf_p0m15R_277"	"MA1281.1"	"AT5G02460"	"1.88626788858483"	"0.00104606882831454"	"1.30967817304981"
"epm_sol_S0_Leaf_p1m03R_1044"	"MA1363.1"	"bHLH69"	"1.93459938989735"	"0.0001085738044156"	"0.135934403128332"
"epm_sol_S0_Leaf_p1m03F_1044"	"MA1363.1"	"bHLH69"	"1.93459938989735"	"0.0001085738044156"	"0.135934403128332"
"epm_sol_S0_Leaf_p0m08R_401"	"MA1404.1"	"BPC1"	"1.91219413953591"	"0.000333922535614256"	"0.418071014589048"
"epm_sol_S0_Leaf_p0m11F_353"	"MA1404.1"	"BPC1"	"1.89990021935685"	"0.000585436199722061"	"0.732966122052021"
"epm_sol_S0_Leaf_p0m11R_353"	"MA1404.1"	"BPC1"	"1.89990021935684"	"0.00058543619972208"	"0.732966122052044"
"epm_sol_S0_Leaf_p0m08F_401"	"MA1404.1"	"BPC1"	"1.91219413953591"	"0.000333922535614256"	"0.418071014589048"
"epm_sol_S0_Leaf_p0m12F_294"	"MA1269.1"	"dof4.5"	"1.82895714989317"	"0.00785689457846512"	"9.83683201223833"
"epm_sol_S0_Leaf_p0m12R_294"	"MA1269.1"	"dof4.5"	"1.82895714989317"	"0.00785689457846504"	"9.83683201223823"
"epm_sol_S0_Leaf_p0m19F_183"	"MA1071.1"	"DOF5.3"	"1.91932734693975"	"0.00597408198735072"	"7.4795506481631"
"epm_sol_S0_Leaf_p0m19R_183"	"MA1071.1"	"DOF5.3"	"1.91932734693975"	"0.0059740819873507"	"7.47955064816307"
"epm_sol_S0_Leaf_p1m10F_286"	"MA1668.1"	"DPBF3"	"1.89567046776183"	"0.000704202374118818"	"0.88166137239676"
"epm_sol_S0_Leaf_p1m10R_286"	"MA1668.1"	"DPBF3"	"1.89567046776183"	"0.000704202374118818"	"0.88166137239676"
"epm_sol_S0_Leaf_p1m17F_75"	"MA0999.1"	"ERF098"	"1.90589680757116"	"0.00554818504247045"	"6.94632767317301"
"epm_sol_S0_Leaf_p1m17R_75"	"MA0999.1"	"ERF098"	"1.90589680757116"	"0.00554818504247045"	"6.94632767317301"
"epm_sol_S0_Leaf_p0m09F_397"	"MA1236.1"	"ESE3"	"1.90905228890997"	"0.000386816282639089"	"0.48429398586414"
"epm_sol_S0_Leaf_p0m09R_397"	"MA1236.1"	"ESE3"	"1.90905228890997"	"0.000386816282639089"	"0.48429398586414"
"epm_sol_S0_Leaf_p0m23F_133"	"MA1236.1"	"ESE3"	"1.84836194111633"	"0.00425884733740076"	"5.33207686642575"
"epm_sol_S0_Leaf_p0m23R_133"	"MA1236.1"	"ESE3"	"1.84836194111633"	"0.00425884733740071"	"5.33207686642569"
"epm_sol_S0_Leaf_p0m01R_1326"	"MA1208.1"	"GT-2"	"1.9227042797048"	"0.000200459750549641"	"0.250975607688151"
"epm_sol_S0_Leaf_p0m01F_1326"	"MA1208.1"	"GT-2"	"1.9227042797048"	"0.000200459750549641"	"0.250975607688151"
"epm_sol_S0_Leaf_p0m07F_414"	"MA1207.1"	"GT-A3"	"1.85659765408209"	"0.00321685371640234"	"4.02750085293573"
"epm_sol_S0_Leaf_p0m07R_414"	"MA1207.1"	"GT-A3"	"1.85659765408209"	"0.00321685371640234"	"4.02750085293573"
"epm_sol_S0_Leaf_p1m07F_632"	"MA1207.1"	"GT-A3"	"1.85948943054537"	"0.00290607521831342"	"3.6384061733284"
"epm_sol_S0_Leaf_p0m10F_396"	"MA1207.1"	"GT-A3"	"1.89790738023107"	"0.000639003134027886"	"0.800031923802914"
"epm_sol_S0_Leaf_p1m07R_632"	"MA1207.1"	"GT-A3"	"1.85948943054537"	"0.00290607521831339"	"3.63840617332836"
"epm_sol_S0_Leaf_p0m10R_396"	"MA1207.1"	"GT-A3"	"1.89790738023107"	"0.000639003134027896"	"0.800031923802926"
"epm_sol_S0_Leaf_p1m18F_32"	"MA0044.1"	"HMG-1"	"1.83413865548506"	"0.00671481848509019"	"8.40695274333292"
"epm_sol_S0_Leaf_p1m18R_32"	"MA0044.1"	"HMG-1"	"1.83413865548505"	"0.00671481848509026"	"8.40695274333301"
"epm_sol_S0_Leaf_p1m04F_940"	"MA0045.1"	"HMG-I/Y"	"1.8403034107298"	"0.005536702982857"	"6.93195213453696"
"epm_sol_S0_Leaf_p0m22F_143"	"MA0045.1"	"HMG-I/Y"	"1.85184939649726"	"0.0037876362311663"	"4.7421205614202"
"epm_sol_S0_Leaf_p1m04R_940"	"MA0045.1"	"HMG-I/Y"	"1.8403034107298"	"0.005536702982857"	"6.93195213453696"
"epm_sol_S0_Leaf_p0m22R_143"	"MA0045.1"	"HMG-I/Y"	"1.85184939649726"	"0.00378763623116625"	"4.74212056142015"
"epm_sol_S0_Leaf_p1m13F_168"	"MA1370.1"	"IDD5"	"1.89562885273904"	"0.000705468500021235"	"0.883246562026587"
"epm_sol_S0_Leaf_p1m13R_168"	"MA1370.1"	"IDD5"	"1.89562885273904"	"0.000705468500021235"	"0.883246562026587"
"epm_sol_S0_Leaf_p0m28F_45"	"MA1673.1"	"LBD18"	"1.92753059198145"	"0.000157039400922565"	"0.196613329955052"
"epm_sol_S0_Leaf_p0m28R_45"	"MA1673.1"	"LBD18"	"1.92753059198145"	"0.000157039400922565"	"0.196613329955052"
"epm_sol_S0_Leaf_p0m14R_287"	"MA1395.1"	"MYB77"	"1.84799215803374"	"0.00431155583259241"	"5.3980679024057"
"epm_sol_S0_Leaf_p0m14F_287"	"MA1395.1"	"MYB77"	"1.84799215803374"	"0.00431155583259241"	"5.3980679024057"
"epm_sol_S0_Leaf_p0m13F_288"	"MA1677.1"	"NAC078"	"1.86851200672421"	"0.00209420800389003"	"2.62194842087031"
"epm_sol_S0_Leaf_p0m13R_288"	"MA1677.1"	"NAC078"	"1.86851200672421"	"0.00209420800389003"	"2.62194842087031"
"epm_sol_S0_Leaf_p0m03F_618"	"MA1274.1"	"OBP3"	"1.92299085189392"	"0.000197609636286803"	"0.247407264631078"
"epm_sol_S0_Leaf_p0m02F_640"	"MA1274.1"	"OBP3"	"1.87800013259257"	"0.00145739655131631"	"1.82466048224802"
"epm_sol_S0_Leaf_p0m02R_640"	"MA1274.1"	"OBP3"	"1.87800013259257"	"0.00145739655131631"	"1.82466048224802"
"epm_sol_S0_Leaf_p1m02F_1184"	"MA1274.1"	"OBP3"	"1.94171959559891"	"7.3803411909385e-05"	"0.09240187171055"
"epm_sol_S0_Leaf_p0m03R_618"	"MA1274.1"	"OBP3"	"1.92299085189392"	"0.000197609636286803"	"0.247407264631078"
"epm_sol_S0_Leaf_p1m02R_1184"	"MA1274.1"	"OBP3"	"1.94171959559891"	"7.3803411909385e-05"	"0.09240187171055"
"epm_sol_S0_Leaf_p0m27R_55"	"MA1274.1"	"OBP3"	"1.91621385204636"	"0.00027564894041703"	"0.345112473402121"
"epm_sol_S0_Leaf_p0m27F_55"	"MA1274.1"	"OBP3"	"1.91621385204636"	"0.000275648940417035"	"0.345112473402127"
"epm_sol_S0_Leaf_p0m24R_115"	"MA1384.1"	"PHL7"	"1.874469656975"	"0.00167155259253761"	"2.09278384585708"
"epm_sol_S0_Leaf_p0m24F_115"	"MA1384.1"	"PHL7"	"1.874469656975"	"0.00167155259253761"	"2.09278384585708"
"epm_sol_S0_Leaf_p1m11R_276"	"MA0576.1"	"RAX3"	"1.85370145114715"	"0.00355566781623502"	"4.45169610592624"
"epm_sol_S0_Leaf_p1m00R_2643"	"MA0576.1"	"RAX3"	"1.85787267439966"	"0.00307654470474789"	"3.85183397034436"
"epm_sol_S0_Leaf_p1m01F_2643"	"MA0576.1"	"RAX3"	"1.88973382691712"	"0.000906209464508211"	"1.13457424956428"
"epm_sol_S0_Leaf_p1m11F_276"	"MA0576.1"	"RAX3"	"1.85370145114715"	"0.00355566781623502"	"4.45169610592624"
"epm_sol_S0_Leaf_p1m01R_2643"	"MA0576.1"	"RAX3"	"1.88973382691712"	"0.000906209464508211"	"1.13457424956428"
"epm_sol_S0_Leaf_p1m00F_2643"	"MA0576.1"	"RAX3"	"1.85787267439966"	"0.00307654470474789"	"3.85183397034436"
"epm_sol_S0_Leaf_p0m04F_532"	"MA1410.1"	"StBRC1"	"1.89344726862022"	"0.000774692717974997"	"0.969915282904697"
"epm_sol_S0_Leaf_p0m04R_532"	"MA1410.1"	"StBRC1"	"1.89344726862022"	"0.000774692717974997"	"0.969915282904697"
